
batch_size: 256
lr: 0.0002
Epoch:29 	Time:50.57	G_loss:0.57	 train_acc:0.76
Epoch:30 	Time:50.33	G_loss:0.57	 train_acc:0.82
Epoch:31 	Time:50.28	G_loss:0.60	 train_acc:0.61
Epoch:32 	Time:50.19	G_loss:0.49	 train_acc:0.79
Epoch:33 	Time:50.40	G_loss:0.52	 train_acc:0.80
Epoch:34 	Time:50.42	G_loss:0.51	 train_acc:0.79
Epoch:35 	Time:50.38	G_loss:0.52	 train_acc:0.80
Epoch:36 	Time:50.33	G_loss:0.52	 train_acc:0.78
Epoch:37 	Time:50.12	G_loss:0.53	 train_acc:0.80
Epoch:38 	Time:50.25	G_loss:0.52	 train_acc:0.78
Epoch:39 	Time:50.57	G_loss:0.56	 train_acc:0.82
Epoch:40 	Time:50.16	G_loss:0.55	 train_acc:0.82
Epoch:41 	Time:50.22	G_loss:0.54	 train_acc:0.75
Epoch:42 	Time:50.14	G_loss:0.53	 train_acc:0.81
Epoch:43 	Time:50.45	G_loss:0.53	 train_acc:0.75
Epoch:44 	Time:50.58	G_loss:0.52	 train_acc:0.75
Epoch:45 	Time:50.18	G_loss:0.51	 train_acc:0.78
Epoch:46 	Time:50.24	G_loss:0.52	 train_acc:0.79
Epoch:47 	Time:50.03	G_loss:0.52	 train_acc:0.78
Epoch:48 	Time:50.36	G_loss:0.54	 train_acc:0.79
Epoch:49 	Time:50.59	G_loss:0.52	 train_acc:0.78
Epoch:50 	Time:50.09	G_loss:0.52	 train_acc:0.75
Epoch:51 	Time:50.02	G_loss:0.49	 train_acc:0.75
Epoch:52 	Time:50.25	G_loss:0.51	 train_acc:0.82
Epoch:53 	Time:50.21	G_loss:0.51	 train_acc:0.75
Epoch:54 	Time:50.27	G_loss:0.51	 train_acc:0.76
Epoch:55 	Time:50.18	G_loss:0.49	 train_acc:0.72
Epoch:56 	Time:50.10	G_loss:0.51	 train_acc:0.77
Epoch:57 	Time:50.15	G_loss:0.49	 train_acc:0.74
Epoch:58 	Time:50.13	G_loss:0.50	 train_acc:0.77
Epoch:59 	Time:50.44	G_loss:0.48	 train_acc:0.70
Epoch:60 	Time:50.33	G_loss:0.48	 train_acc:0.77
Epoch:61 	Time:50.22	G_loss:0.48	 train_acc:0.78
Epoch:62 	Time:50.11	G_loss:0.47	 train_acc:0.73
Epoch:63 	Time:50.05	G_loss:0.49	 train_acc:0.77
Epoch:64 	Time:50.49	G_loss:0.50	 train_acc:0.77
Epoch:65 	Time:50.14	G_loss:0.48	 train_acc:0.81
Epoch:66 	Time:50.15	G_loss:0.47	 train_acc:0.80
Epoch:67 	Time:50.13	G_loss:0.46	 train_acc:0.71
Epoch:68 	Time:50.11	G_loss:0.48	 train_acc:0.74
Epoch:69 	Time:50.43	G_loss:0.45	 train_acc:0.78
Epoch:70 	Time:50.26	G_loss:0.46	 train_acc:0.78
Epoch:71 	Time:50.24	G_loss:0.45	 train_acc:0.80
Epoch:72 	Time:50.24	G_loss:0.45	 train_acc:0.70
Epoch:73 	Time:50.32	G_loss:0.45	 train_acc:0.76
Epoch:74 	Time:50.56	G_loss:0.44	 train_acc:0.77
Epoch:75 	Time:50.28	G_loss:0.45	 train_acc:0.82
Epoch:76 	Time:50.28	G_loss:0.44	 train_acc:0.76
Epoch:77 	Time:50.54	G_loss:0.45	 train_acc:0.75
Epoch:78 	Time:50.42	G_loss:0.44	 train_acc:0.73
Epoch:79 	Time:50.56	G_loss:0.42	 train_acc:0.71
Epoch:80 	Time:50.23	G_loss:0.44	 train_acc:0.75
Epoch:81 	Time:50.27	G_loss:0.39	 train_acc:0.71
Epoch:82 	Time:50.38	G_loss:0.37	 train_acc:0.77
Epoch:83 	Time:50.29	G_loss:0.37	 train_acc:0.79
Epoch:84 	Time:50.48	G_loss:0.37	 train_acc:0.78
Epoch:85 	Time:50.14	G_loss:0.37	 train_acc:0.74
Epoch:86 	Time:49.99	G_loss:0.38	 train_acc:0.77
Epoch:87 	Time:50.33	G_loss:0.39	 train_acc:0.79
Epoch:88 	Time:50.07	G_loss:0.37	 train_acc:0.77
Epoch:89 	Time:50.30	G_loss:0.39	 train_acc:0.72
Epoch:90 	Time:50.29	G_loss:0.39	 train_acc:0.76
Epoch:91 	Time:50.35	G_loss:0.39	 train_acc:0.76
Epoch:92 	Time:50.17	G_loss:0.39	 train_acc:0.65
Epoch:93 	Time:50.49	G_loss:0.39	 train_acc:0.79
Epoch:94 	Time:50.56	G_loss:0.37	 train_acc:0.74
Epoch:95 	Time:50.35	G_loss:0.38	 train_acc:0.74
Epoch:96 	Time:50.57	G_loss:0.38	 train_acc:0.78
Epoch:97 	Time:50.46	G_loss:0.37	 train_acc:0.83
Epoch:98 	Time:50.44	G_loss:0.38	 train_acc:0.77
Epoch:99 	Time:50.54	G_loss:0.37	 train_acc:0.75
lr: 0.002
Epoch:0 	Time:50.12	G_loss:0.65	 train_acc:0.02
Epoch:1 	Time:50.44	G_loss:0.60	 train_acc:0.03
Epoch:2 	Time:50.21	G_loss:0.47	 train_acc:0.14
Epoch:3 	Time:50.34	G_loss:0.43	 train_acc:0.32
Epoch:4 	Time:50.59	G_loss:0.37	 train_acc:0.44
Epoch:5 	Time:50.51	G_loss:0.37	 train_acc:0.58
Epoch:6 	Time:50.20	G_loss:0.38	 train_acc:0.70
Epoch:7 	Time:50.13	G_loss:0.36	 train_acc:0.71
Epoch:8 	Time:50.16	G_loss:0.35	 train_acc:0.71
Epoch:9 	Time:50.47	G_loss:0.35	 train_acc:0.67
Epoch:10 	Time:50.05	G_loss:0.34	 train_acc:0.73
Epoch:11 	Time:50.19	G_loss:0.35	 train_acc:0.61
Epoch:12 	Time:50.13	G_loss:0.32	 train_acc:0.74
Epoch:13 	Time:50.30	G_loss:0.34	 train_acc:0.68
Epoch:14 	Time:50.41	G_loss:0.31	 train_acc:0.65
Epoch:15 	Time:50.26	G_loss:0.33	 train_acc:0.71
Epoch:16 	Time:50.30	G_loss:0.32	 train_acc:0.72
Epoch:17 	Time:50.23	G_loss:0.28	 train_acc:0.62
Epoch:18 	Time:50.25	G_loss:0.28	 train_acc:0.71
Epoch:19 	Time:50.51	G_loss:0.28	 train_acc:0.75
Epoch:20 	Time:50.23	G_loss:0.28	 train_acc:0.69
Epoch:21 	Time:50.25	G_loss:0.30	 train_acc:0.69
Epoch:22 	Time:50.38	G_loss:0.29	 train_acc:0.68
Epoch:23 	Time:50.57	G_loss:0.28	 train_acc:0.69
Epoch:24 	Time:50.66	G_loss:0.28	 train_acc:0.75
Epoch:25 	Time:50.23	G_loss:0.28	 train_acc:0.70
Epoch:26 	Time:50.26	G_loss:0.28	 train_acc:0.70
Epoch:27 	Time:50.41	G_loss:0.27	 train_acc:0.75
Epoch:28 	Time:50.60	G_loss:0.27	 train_acc:0.66
Epoch:29 	Time:50.55	G_loss:0.27	 train_acc:0.71
Epoch:30 	Time:50.21	G_loss:0.25	 train_acc:0.67
Epoch:31 	Time:50.42	G_loss:0.24	 train_acc:0.67
Epoch:32 	Time:50.81	G_loss:0.25	 train_acc:0.73
Epoch:33 	Time:50.55	G_loss:0.25	 train_acc:0.68
Epoch:34 	Time:50.67	G_loss:0.24	 train_acc:0.75
Epoch:35 	Time:50.63	G_loss:0.24	 train_acc:0.74
Epoch:36 	Time:50.24	G_loss:0.20	 train_acc:0.48
Epoch:37 	Time:50.26	G_loss:0.20	 train_acc:0.75
Epoch:38 	Time:50.60	G_loss:0.20	 train_acc:0.77
Epoch:39 	Time:50.66	G_loss:0.20	 train_acc:0.71
Epoch:40 	Time:50.24	G_loss:0.20	 train_acc:0.71
Epoch:41 	Time:50.40	G_loss:0.21	 train_acc:0.72
Epoch:42 	Time:50.00	G_loss:0.21	 train_acc:0.73
Epoch:43 	Time:50.43	G_loss:0.20	 train_acc:0.67
Epoch:44 	Time:50.82	G_loss:0.21	 train_acc:0.65
Epoch:45 	Time:50.14	G_loss:0.20	 train_acc:0.73
Epoch:46 	Time:50.17	G_loss:0.20	 train_acc:0.74
Epoch:47 	Time:50.28	G_loss:0.20	 train_acc:0.71
Epoch:48 	Time:50.24	G_loss:0.20	 train_acc:0.69
Epoch:49 	Time:50.32	G_loss:0.20	 train_acc:0.76
Epoch:50 	Time:50.70	G_loss:0.19	 train_acc:0.73
Epoch:51 	Time:50.48	G_loss:0.20	 train_acc:0.73
Epoch:52 	Time:50.64	G_loss:0.20	 train_acc:0.69
Epoch:53 	Time:50.90	G_loss:0.19	 train_acc:0.75
Epoch:54 	Time:50.57	G_loss:0.19	 train_acc:0.72
Epoch:55 	Time:50.44	G_loss:0.19	 train_acc:0.68
Epoch:56 	Time:50.67	G_loss:0.19	 train_acc:0.75
Epoch:57 	Time:50.39	G_loss:0.19	 train_acc:0.68
Epoch:58 	Time:50.61	G_loss:0.19	 train_acc:0.75
Epoch:59 	Time:51.06	G_loss:0.19	 train_acc:0.69
Epoch:60 	Time:50.32	G_loss:0.19	 train_acc:0.74
Epoch:61 	Time:50.47	G_loss:0.19	 train_acc:0.70
Epoch:62 	Time:50.46	G_loss:0.18	 train_acc:0.71
Epoch:63 	Time:50.25	G_loss:0.18	 train_acc:0.71
Epoch:64 	Time:50.60	G_loss:0.19	 train_acc:0.77
Epoch:65 	Time:50.32	G_loss:0.19	 train_acc:0.63
Epoch:66 	Time:50.37	G_loss:0.18	 train_acc:0.80
Epoch:67 	Time:50.80	G_loss:0.18	 train_acc:0.75
Epoch:68 	Time:50.38	G_loss:0.18	 train_acc:0.66
Epoch:69 	Time:51.12	G_loss:0.18	 train_acc:0.71
Epoch:70 	Time:51.16	G_loss:0.18	 train_acc:0.71
Epoch:71 	Time:50.73	G_loss:0.18	 train_acc:0.73
Epoch:72 	Time:50.33	G_loss:0.18	 train_acc:0.75
Epoch:73 	Time:50.54	G_loss:0.18	 train_acc:0.73
Epoch:74 	Time:50.91	G_loss:0.18	 train_acc:0.73
Epoch:75 	Time:50.38	G_loss:0.18	 train_acc:0.72
Epoch:76 	Time:50.28	G_loss:0.18	 train_acc:0.77
Epoch:77 	Time:50.29	G_loss:0.18	 train_acc:0.68
Epoch:78 	Time:50.54	G_loss:0.18	 train_acc:0.80
Epoch:79 	Time:50.75	G_loss:0.18	 train_acc:0.70
Epoch:80 	Time:50.14	G_loss:0.17	 train_acc:0.71
Epoch:81 	Time:50.17	G_loss:0.18	 train_acc:0.70
Epoch:82 	Time:50.33	G_loss:0.17	 train_acc:0.74
Epoch:83 	Time:50.28	G_loss:0.18	 train_acc:0.66
Epoch:84 	Time:50.47	G_loss:0.17	 train_acc:0.75
Epoch:85 	Time:50.38	G_loss:0.17	 train_acc:0.71
Epoch:86 	Time:50.33	G_loss:0.17	 train_acc:0.70
Epoch:87 	Time:50.15	G_loss:0.17	 train_acc:0.77
Epoch:88 	Time:50.41	G_loss:0.17	 train_acc:0.77
Epoch:89 	Time:50.61	G_loss:0.17	 train_acc:0.75
Epoch:90 	Time:50.32	G_loss:0.17	 train_acc:0.71
Epoch:91 	Time:50.34	G_loss:0.17	 train_acc:0.75
Epoch:92 	Time:50.43	G_loss:0.16	 train_acc:0.73
Epoch:93 	Time:50.29	G_loss:0.16	 train_acc:0.70
Epoch:94 	Time:50.59	G_loss:0.17	 train_acc:0.73
Epoch:95 	Time:50.52	G_loss:0.17	 train_acc:0.71
Epoch:96 	Time:50.42	G_loss:0.18	 train_acc:0.74
Epoch:97 	Time:50.64	G_loss:0.17	 train_acc:0.75
Epoch:98 	Time:50.38	G_loss:0.16	 train_acc:0.73
Epoch:99 	Time:50.72	G_loss:0.17	 train_acc:0.70
lr: 0.02
Epoch:0 	Time:50.14	G_loss:0.24	 train_acc:0.00
Epoch:1 	Time:50.22	G_loss:0.21	 train_acc:0.01
Epoch:2 	Time:50.34	G_loss:0.22	 train_acc:0.02
Epoch:3 	Time:50.09	G_loss:0.20	 train_acc:0.09
Epoch:4 	Time:50.55	G_loss:0.18	 train_acc:0.15
Epoch:5 	Time:50.33	G_loss:0.18	 train_acc:0.25
Epoch:6 	Time:49.92	G_loss:0.18	 train_acc:0.06
Epoch:7 	Time:50.19	G_loss:0.17	 train_acc:0.46
Epoch:8 	Time:50.21	G_loss:0.17	 train_acc:0.56
Epoch:9 	Time:50.24	G_loss:0.17	 train_acc:0.55
Epoch:10 	Time:50.20	G_loss:0.17	 train_acc:0.62
Epoch:11 	Time:50.25	G_loss:0.16	 train_acc:0.68
Epoch:12 	Time:50.27	G_loss:0.16	 train_acc:0.64
Epoch:13 	Time:50.36	G_loss:0.16	 train_acc:0.63
Epoch:14 	Time:50.53	G_loss:0.16	 train_acc:0.65
Epoch:15 	Time:50.12	G_loss:0.16	 train_acc:0.70
Epoch:16 	Time:50.23	G_loss:0.16	 train_acc:0.64
Epoch:17 	Time:50.24	G_loss:0.16	 train_acc:0.72
Epoch:18 	Time:50.25	G_loss:0.16	 train_acc:0.66
Epoch:19 	Time:50.42	G_loss:0.16	 train_acc:0.66
Epoch:20 	Time:50.29	G_loss:0.15	 train_acc:0.71
Epoch:21 	Time:50.22	G_loss:0.15	 train_acc:0.63
Epoch:22 	Time:50.02	G_loss:0.15	 train_acc:0.70
Epoch:23 	Time:50.16	G_loss:0.16	 train_acc:0.66
Epoch:24 	Time:50.44	G_loss:0.15	 train_acc:0.71
Epoch:25 	Time:50.24	G_loss:0.14	 train_acc:0.73
Epoch:26 	Time:50.05	G_loss:0.14	 train_acc:0.68
Epoch:27 	Time:49.97	G_loss:0.14	 train_acc:0.71
Epoch:28 	Time:49.96	G_loss:0.14	 train_acc:0.69
Epoch:29 	Time:50.39	G_loss:0.16	 train_acc:0.66
Epoch:30 	Time:50.07	G_loss:0.15	 train_acc:0.67
Epoch:31 	Time:50.33	G_loss:0.15	 train_acc:0.68
Epoch:32 	Time:50.20	G_loss:0.15	 train_acc:0.73
Epoch:33 	Time:50.08	G_loss:0.16	 train_acc:0.69
Epoch:34 	Time:50.66	G_loss:0.15	 train_acc:0.72
Epoch:35 	Time:50.33	G_loss:0.14	 train_acc:0.73
Epoch:36 	Time:50.27	G_loss:0.15	 train_acc:0.71
Epoch:37 	Time:50.49	G_loss:0.15	 train_acc:0.71
Epoch:38 	Time:50.05	G_loss:0.15	 train_acc:0.68
Epoch:39 	Time:50.45	G_loss:0.14	 train_acc:0.71
Epoch:40 	Time:50.45	G_loss:0.14	 train_acc:0.70
Epoch:41 	Time:49.95	G_loss:0.15	 train_acc:0.73
Epoch:42 	Time:49.85	G_loss:0.15	 train_acc:0.72
Epoch:43 	Time:50.31	G_loss:0.14	 train_acc:0.76
Epoch:44 	Time:50.42	G_loss:0.15	 train_acc:0.72
Epoch:45 	Time:50.31	G_loss:0.14	 train_acc:0.72
Epoch:46 	Time:50.59	G_loss:0.14	 train_acc:0.79
Epoch:47 	Time:50.28	G_loss:0.15	 train_acc:0.69
Epoch:48 	Time:50.32	G_loss:0.14	 train_acc:0.48
Epoch:49 	Time:50.51	G_loss:0.15	 train_acc:0.68
Epoch:50 	Time:50.20	G_loss:0.14	 train_acc:0.68
Epoch:51 	Time:50.36	G_loss:0.13	 train_acc:0.71
Epoch:52 	Time:50.23	G_loss:0.14	 train_acc:0.66
Epoch:53 	Time:50.22	G_loss:0.14	 train_acc:0.68
Epoch:54 	Time:50.45	G_loss:0.14	 train_acc:0.64
Epoch:55 	Time:50.36	G_loss:0.14	 train_acc:0.77
Epoch:56 	Time:50.25	G_loss:0.15	 train_acc:0.71
Epoch:57 	Time:50.10	G_loss:0.14	 train_acc:0.71
Epoch:58 	Time:50.64	G_loss:0.13	 train_acc:0.71
Epoch:59 	Time:50.53	G_loss:0.13	 train_acc:0.66
Epoch:60 	Time:50.01	G_loss:0.13	 train_acc:0.72
Epoch:61 	Time:50.14	G_loss:0.13	 train_acc:0.67
Epoch:62 	Time:50.38	G_loss:0.14	 train_acc:0.69
Epoch:63 	Time:49.93	G_loss:0.13	 train_acc:0.70
Epoch:64 	Time:50.56	G_loss:0.14	 train_acc:0.67
Epoch:65 	Time:50.17	G_loss:0.13	 train_acc:0.76
Epoch:66 	Time:50.08	G_loss:0.13	 train_acc:0.72
Epoch:67 	Time:50.43	G_loss:0.12	 train_acc:0.04
Epoch:68 	Time:50.25	G_loss:0.03	 train_acc:0.01
Epoch:69 	Time:50.45	G_loss:0.05	 train_acc:0.00
Epoch:70 	Time:50.24	G_loss:0.08	 train_acc:0.00
Epoch:71 	Time:50.24	G_loss:0.14	 train_acc:0.00
Epoch:72 	Time:49.95	G_loss:0.16	 train_acc:0.02
Epoch:73 	Time:50.23	G_loss:0.15	 train_acc:0.04
Epoch:74 	Time:50.38	G_loss:0.14	 train_acc:0.11
Epoch:75 	Time:49.99	G_loss:0.13	 train_acc:0.20
Epoch:76 	Time:49.90	G_loss:0.13	 train_acc:0.30
Epoch:77 	Time:50.09	G_loss:0.13	 train_acc:0.38
Epoch:78 	Time:50.36	G_loss:0.11	 train_acc:0.55
Epoch:79 	Time:50.48	G_loss:0.15	 train_acc:0.39
Epoch:80 	Time:50.12	G_loss:0.14	 train_acc:0.53
Epoch:81 	Time:50.26	G_loss:0.13	 train_acc:0.66
Epoch:82 	Time:50.30	G_loss:0.13	 train_acc:0.62
Epoch:83 	Time:50.30	G_loss:0.13	 train_acc:0.68
Epoch:84 	Time:50.40	G_loss:0.11	 train_acc:0.74
Epoch:85 	Time:50.18	G_loss:0.12	 train_acc:0.68
Epoch:86 	Time:50.39	G_loss:0.12	 train_acc:0.72
Epoch:87 	Time:50.23	G_loss:0.11	 train_acc:0.69
Epoch:88 	Time:50.26	G_loss:0.11	 train_acc:0.68
Epoch:89 	Time:50.51	G_loss:0.12	 train_acc:0.68
Epoch:90 	Time:50.24	G_loss:0.12	 train_acc:0.74
Epoch:91 	Time:50.49	G_loss:0.12	 train_acc:0.78
Epoch:92 	Time:50.35	G_loss:0.14	 train_acc:0.62
Epoch:93 	Time:50.28	G_loss:0.11	 train_acc:0.75
Epoch:94 	Time:50.59	G_loss:0.10	 train_acc:0.71
Epoch:95 	Time:50.10	G_loss:0.12	 train_acc:0.74
Epoch:96 	Time:50.33	G_loss:0.14	 train_acc:0.76
Epoch:97 	Time:50.59	G_loss:0.12	 train_acc:0.73
Epoch:98 	Time:50.39	G_loss:0.11	 train_acc:0.71
Epoch:99 	Time:50.51	G_loss:0.10	 train_acc:0.73

batch_size: 128
lr: 0.0002
Epoch:0 	Time:62.47	G_loss:0.55	 train_acc:0.02
Epoch:1 	Time:45.85	G_loss:0.62	 train_acc:0.08
Epoch:2 	Time:45.83	G_loss:0.66	 train_acc:0.29
Epoch:3 	Time:46.40	G_loss:0.60	 train_acc:0.39
Epoch:4 	Time:46.32	G_loss:0.56	 train_acc:0.60
Epoch:5 	Time:45.85	G_loss:0.53	 train_acc:0.66
Epoch:6 	Time:46.24	G_loss:0.53	 train_acc:0.68
Epoch:7 	Time:46.01	G_loss:0.51	 train_acc:0.77
Epoch:8 	Time:45.93	G_loss:0.48	 train_acc:0.84
Epoch:9 	Time:46.44	G_loss:0.51	 train_acc:0.83
Epoch:10 	Time:46.34	G_loss:0.52	 train_acc:0.86
Epoch:11 	Time:46.12	G_loss:0.55	 train_acc:0.77
Epoch:12 	Time:46.43	G_loss:0.46	 train_acc:0.78
Epoch:13 	Time:46.09	G_loss:0.48	 train_acc:0.76
Epoch:14 	Time:45.74	G_loss:0.49	 train_acc:0.73
Epoch:15 	Time:45.91	G_loss:0.49	 train_acc:0.80
Epoch:16 	Time:45.93	G_loss:0.49	 train_acc:0.71
Epoch:17 	Time:45.89	G_loss:0.48	 train_acc:0.76
Epoch:18 	Time:46.06	G_loss:0.48	 train_acc:0.66
Epoch:19 	Time:46.02	G_loss:0.45	 train_acc:0.73
Epoch:20 	Time:45.92	G_loss:0.45	 train_acc:0.73
Epoch:21 	Time:46.30	G_loss:0.46	 train_acc:0.71
Epoch:22 	Time:46.21	G_loss:0.46	 train_acc:0.75
Epoch:23 	Time:45.89	G_loss:0.47	 train_acc:0.78
Epoch:24 	Time:45.98	G_loss:0.45	 train_acc:0.71
Epoch:25 	Time:45.98	G_loss:0.45	 train_acc:0.73
Epoch:26 	Time:45.69	G_loss:0.46	 train_acc:0.73
Epoch:27 	Time:46.10	G_loss:0.43	 train_acc:0.68
Epoch:28 	Time:45.98	G_loss:0.43	 train_acc:0.72
Epoch:29 	Time:45.96	G_loss:0.42	 train_acc:0.73
Epoch:30 	Time:46.16	G_loss:0.44	 train_acc:0.70
Epoch:31 	Time:46.24	G_loss:0.44	 train_acc:0.71
Epoch:32 	Time:45.97	G_loss:0.38	 train_acc:0.72
Epoch:33 	Time:45.77	G_loss:0.40	 train_acc:0.71
Epoch:34 	Time:46.21	G_loss:0.39	 train_acc:0.72
Epoch:35 	Time:45.81	G_loss:0.38	 train_acc:0.71
Epoch:36 	Time:46.24	G_loss:0.38	 train_acc:0.68
Epoch:37 	Time:46.38	G_loss:0.39	 train_acc:0.70
Epoch:38 	Time:45.81	G_loss:0.39	 train_acc:0.70
Epoch:39 	Time:45.99	G_loss:0.38	 train_acc:0.75
Epoch:40 	Time:46.28	G_loss:0.41	 train_acc:0.60
Epoch:41 	Time:46.00	G_loss:0.36	 train_acc:0.69
Epoch:42 	Time:45.96	G_loss:0.34	 train_acc:0.78
Epoch:43 	Time:45.84	G_loss:0.35	 train_acc:0.70
Epoch:44 	Time:46.25	G_loss:0.37	 train_acc:0.72
Epoch:45 	Time:46.02	G_loss:0.36	 train_acc:0.75
Epoch:46 	Time:46.16	G_loss:0.36	 train_acc:0.76
Epoch:47 	Time:45.79	G_loss:0.35	 train_acc:0.73
Epoch:48 	Time:45.97	G_loss:0.34	 train_acc:0.73
Epoch:49 	Time:46.48	G_loss:0.34	 train_acc:0.56
Epoch:50 	Time:46.08	G_loss:0.30	 train_acc:0.69
Epoch:51 	Time:46.17	G_loss:0.30	 train_acc:0.70
Epoch:52 	Time:46.27	G_loss:0.31	 train_acc:0.71
Epoch:53 	Time:46.03	G_loss:0.32	 train_acc:0.66
Epoch:54 	Time:46.11	G_loss:0.33	 train_acc:0.75
Epoch:55 	Time:45.85	G_loss:0.31	 train_acc:0.75
Epoch:56 	Time:46.14	G_loss:0.32	 train_acc:0.73
Epoch:57 	Time:46.18	G_loss:0.31	 train_acc:0.73
Epoch:58 	Time:46.01	G_loss:0.32	 train_acc:0.76
Epoch:59 	Time:45.96	G_loss:0.31	 train_acc:0.74
Epoch:60 	Time:45.94	G_loss:0.30	 train_acc:0.69
Epoch:61 	Time:45.99	G_loss:0.31	 train_acc:0.66
Epoch:62 	Time:45.73	G_loss:0.28	 train_acc:0.69
Epoch:63 	Time:45.91	G_loss:0.27	 train_acc:0.73
Epoch:64 	Time:46.14	G_loss:0.27	 train_acc:0.72
Epoch:65 	Time:45.90	G_loss:0.27	 train_acc:0.72
Epoch:66 	Time:45.86	G_loss:0.28	 train_acc:0.70
Epoch:67 	Time:46.16	G_loss:0.28	 train_acc:0.72
Epoch:68 	Time:45.90	G_loss:0.27	 train_acc:0.65
Epoch:69 	Time:46.12	G_loss:0.27	 train_acc:0.74
Epoch:70 	Time:46.25	G_loss:0.27	 train_acc:0.72
Epoch:71 	Time:46.01	G_loss:0.28	 train_acc:0.76
Epoch:72 	Time:46.19	G_loss:0.27	 train_acc:0.71
Epoch:73 	Time:45.91	G_loss:0.25	 train_acc:0.80
Epoch:74 	Time:46.06	G_loss:0.26	 train_acc:0.75
Epoch:75 	Time:46.25	G_loss:0.26	 train_acc:0.75
Epoch:76 	Time:46.16	G_loss:0.25	 train_acc:0.75
Epoch:77 	Time:46.00	G_loss:0.25	 train_acc:0.69
Epoch:78 	Time:46.21	G_loss:0.26	 train_acc:0.63
Epoch:79 	Time:46.19	G_loss:0.26	 train_acc:0.70
Epoch:80 	Time:46.13	G_loss:0.26	 train_acc:0.73
Epoch:81 	Time:46.02	G_loss:0.25	 train_acc:0.70
Epoch:82 	Time:45.85	G_loss:0.25	 train_acc:0.68
Epoch:83 	Time:45.87	G_loss:0.26	 train_acc:0.70
Epoch:84 	Time:46.09	G_loss:0.25	 train_acc:0.76
Epoch:85 	Time:46.01	G_loss:0.24	 train_acc:0.73
Epoch:86 	Time:45.87	G_loss:0.24	 train_acc:0.80
Epoch:87 	Time:46.14	G_loss:0.23	 train_acc:0.64
Epoch:88 	Time:45.88	G_loss:0.25	 train_acc:0.74
Epoch:89 	Time:45.85	G_loss:0.24	 train_acc:0.77
Epoch:90 	Time:46.14	G_loss:0.24	 train_acc:0.73
Epoch:91 	Time:46.19	G_loss:0.24	 train_acc:0.74
Epoch:92 	Time:45.89	G_loss:0.24	 train_acc:0.66
Epoch:93 	Time:46.03	G_loss:0.25	 train_acc:0.71
Epoch:94 	Time:46.38	G_loss:0.23	 train_acc:0.70
Epoch:95 	Time:45.78	G_loss:0.24	 train_acc:0.73
Epoch:96 	Time:46.04	G_loss:0.24	 train_acc:0.70
Epoch:97 	Time:46.01	G_loss:0.23	 train_acc:0.66
Epoch:98 	Time:46.18	G_loss:0.22	 train_acc:0.73
Epoch:99 	Time:46.26	G_loss:0.24	 train_acc:0.74
lr: 0.002
Epoch:0 	Time:46.12	G_loss:0.49	 train_acc:0.02
Epoch:1 	Time:46.20	G_loss:0.31	 train_acc:0.07
Epoch:2 	Time:46.36	G_loss:0.27	 train_acc:0.20
Epoch:3 	Time:46.05	G_loss:0.25	 train_acc:0.41
Epoch:4 	Time:46.05	G_loss:0.27	 train_acc:0.60
Epoch:5 	Time:45.95	G_loss:0.26	 train_acc:0.55
Epoch:6 	Time:46.00	G_loss:0.25	 train_acc:0.56
Epoch:7 	Time:46.19	G_loss:0.24	 train_acc:0.64
Epoch:8 	Time:46.27	G_loss:0.25	 train_acc:0.67
